id,manufacturer,manufacturer_code,car_type,model,model_code,sub_model,gen_code,period,source,fuel,displacement_l,turbo,drivetrain,seat,battery_kwh,range_km,trim,msrp_manwon,fleet,special
mf-002.md-027.sm-mq4.pw-가솔린-2-5-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,가솔린,2.5,False,2WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-mq4.pw-가솔린-2-5-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,가솔린,2.5,False,2WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-mq4.pw-가솔린-2-5-2wd.tr-시그니처,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,가솔린,2.5,False,2WD,5,,,시그니처,4168,False,False
mf-002.md-027.sm-mq4.pw-가솔린-2-5-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,가솔린,2.5,False,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-mq4.pw-가솔린-2-5-4wd.tr-시그니처,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,가솔린,2.5,False,4WD,5,,,시그니처,4168,False,False
mf-002.md-027.sm-mq4.pw-가솔린-2-5-4wd.tr-그래비티,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,가솔린,2.5,False,4WD,5,,,그래비티,4291,False,False
mf-002.md-027.sm-mq4.pw-디젤-2-2-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,디젤,2.2,False,4WD,7,,,프레스티지,3580,False,False
mf-002.md-027.sm-mq4.pw-디젤-2-2-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,디젤,2.2,False,4WD,7,,,노블레스,3891,False,False
mf-002.md-027.sm-mq4.pw-디젤-2-2-4wd.tr-시그니처,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,디젤,2.2,False,4WD,7,,,시그니처,4168,False,False
mf-002.md-027.sm-mq4.pw-하이브리드-1-6-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,하이브리드,1.6,False,4WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-mq4.pw-하이브리드-1-6-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,하이브리드,1.6,False,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-mq4.pw-하이브리드-1-6-4wd.tr-시그니처,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,하이브리드,1.6,False,4WD,5,,,시그니처,4168,False,False
mf-002.md-027.sm-mq4.pw-하이브리드-1-6-4wd.tr-그래비티,기아,002,국산,쏘렌토,027,쏘렌토 MQ4,MQ4,20~23,encar,하이브리드,1.6,False,4WD,5,,,그래비티,4291,False,False
mf-002.md-027.sm-um.pw-가솔린-2-0-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,가솔린,2.0,True,2WD,7,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-가솔린-2-0-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,가솔린,2.0,True,2WD,7,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-가솔린-2-0-2wd.tr-마스터-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,가솔린,2.0,True,2WD,7,,,마스터 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-럭셔리,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,럭셔리,,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-마스터,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,마스터,,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-마스터-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,마스터 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-넘버원-에디션,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,2WD,5,,,넘버원 에디션,,False,True
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-럭셔리,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,2WD,5,,,럭셔리,,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,2WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,2WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,2WD,5,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-마스터,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,2WD,5,,,마스터,,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-마스터-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,2WD,5,,,마스터 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,4WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,4WD,5,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-마스터,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,4WD,5,,,마스터,,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-마스터-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.2,False,4WD,5,,,마스터 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-0-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,4WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,디젤,2.0,False,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-가솔린-2-0-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,가솔린,2.0,True,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-가솔린-2-0-4wd.tr-마스터-스페셜,기아,002,국산,쏘렌토,027,더 뉴 쏘렌토 UM,UM,17~20,encar,가솔린,2.0,True,4WD,5,,,마스터 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.0,False,2WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.0,False,2WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-2wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.0,False,2WD,5,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.2,False,4WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.2,False,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-4wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.2,False,4WD,5,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.2,False,2WD,7,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.2,False,2WD,7,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-2-2wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.2,False,2WD,7,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-um.pw-디젤-2-0-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.0,False,4WD,5,,,프레스티지,3580,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.0,False,4WD,5,,,노블레스,3891,False,False
mf-002.md-027.sm-um.pw-디젤-2-0-4wd.tr-노블레스-스페셜,기아,002,국산,쏘렌토,027,올 뉴 쏘렌토 UM,UM,14~17,encar,디젤,2.0,False,4WD,5,,,노블레스 스페셜,,False,True
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-lx,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,LX,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-트렌디,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,트렌디,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-럭셔리,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,럭셔리,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-tlx,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,TLX,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-tlx-스페셜,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,TLX 스페셜,,False,True
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-프레스티지,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,프레스티지,3580,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-노블레스,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,노블레스,3891,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-리미티드,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,리미티드,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-리미티드-스페셜,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,2WD,7,,,리미티드 스페셜,,False,True
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-lx,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,LX,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-트렌디,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,트렌디,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-tlx-스페셜,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,TLX 스페셜,,False,True
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,프레스티지,3580,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-노블레스,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,노블레스,3891,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-리미티드,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,리미티드,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-4wd.tr-리미티드-스페셜,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.0,False,4WD,7,,,리미티드 스페셜,,False,True
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-트렌디,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.2,False,4WD,7,,,트렌디,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-프레스티지,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.2,False,4WD,7,,,프레스티지,3580,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-리미티드,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.2,False,4WD,7,,,리미티드,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-리미티드-스페셜,기아,002,국산,쏘렌토,027,뉴 쏘렌토 R XM,XM,12~14,encar,디젤,2.2,False,4WD,7,,,리미티드 스페셜,,False,True
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.0,False,2WD,7,,,고급형,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-프리미엄,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.0,False,2WD,7,,,프리미엄,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-0-2wd.tr-최고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.0,False,2WD,7,,,최고급형,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.2,False,4WD,7,,,고급형,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-프리미엄,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.2,False,4WD,7,,,프리미엄,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-4wd.tr-최고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.2,False,4WD,7,,,최고급형,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-2wd.tr-고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.2,False,2WD,7,,,고급형,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-2wd.tr-프리미엄,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.2,False,2WD,7,,,프리미엄,,False,False
mf-002.md-027.sm-xm.pw-디젤-2-2-2wd.tr-최고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,디젤,2.2,False,2WD,7,,,최고급형,,False,False
mf-002.md-027.sm-xm.pw-lpg-2-7-2wd.tr-프리미엄,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,LPG,2.7,False,2WD,7,,,프리미엄,,False,False
mf-002.md-027.sm-xm.pw-lpg-2-7-2wd.tr-최고급형,기아,002,국산,쏘렌토,027,쏘렌토 R XM,XM,09~12,encar,LPG,2.7,False,2WD,7,,,최고급형,,False,False
mf-002.md-027.sm-bl.pw-디젤-2-5-2wd.tr-고급형,기아,002,국산,쏘렌토,027,뉴쏘렌토 BL,BL,06~09,encar,디젤,2.5,False,2WD,7,,,고급형,,False,False
mf-002.md-027.sm-bl.pw-디젤-2-5-4wd.tr-최고급형,기아,002,국산,쏘렌토,027,뉴쏘렌토 BL,BL,06~09,encar,디젤,2.5,False,4WD,7,,,최고급형,,False,False
mf-002.md-027.sm-bl.pw-디젤-2-5-2wd.tr-고급형,기아,002,국산,쏘렌토,027,쏘렌토 BL,BL,02~06,encar,디젤,2.5,False,2WD,7,,,고급형,,False,False
mf-002.md-027.sm-bl.pw-디젤-2-5-2wd.tr-영팩,기아,002,국산,쏘렌토,027,쏘렌토 BL,BL,02~06,encar,디젤,2.5,False,2WD,7,,,영팩,,False,True
mf-002.md-027.sm-bl.pw-디젤-2-5-4wd.tr-최고급형,기아,002,국산,쏘렌토,027,쏘렌토 BL,BL,02~06,encar,디젤,2.5,False,4WD,7,,,최고급형,,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-베스트-셀렉션,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,2.0,False,,5,,,베스트 셀렉션,,False,True
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-프레스티지,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,2.0,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-노블레스,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,2.0,False,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-시그니처,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,2.0,False,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-베스트-셀렉션,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,1.6,True,,5,,,베스트 셀렉션,,False,True
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-프레스티지,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,1.6,True,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-노블레스,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,1.6,True,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-시그니처,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,가솔린,1.6,True,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-dl3.pw-lpg-2-0.tr-트렌디,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,LPG,2.0,False,,5,,,트렌디,2400,False,False
mf-002.md-001.sm-dl3.pw-lpg-2-0.tr-프레스티지,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,LPG,2.0,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-베스트-셀렉션,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,하이브리드,2.0,False,,5,,,베스트 셀렉션,,False,True
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-프레스티지,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,하이브리드,2.0,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-노블레스,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,하이브리드,2.0,False,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-시그니처,기아,002,국산,K5,001,더 뉴 K5 DL3,DL3,23~현재,encar,하이브리드,2.0,False,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-프레스티지,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,1.6,True,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-노블레스,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,1.6,True,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-가솔린-1-6.tr-시그니처,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,1.6,True,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-트렌디,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,2.0,False,,5,,,트렌디,2400,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-프레스티지,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,2.0,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-노블레스,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,2.0,False,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-가솔린-2-0.tr-시그니처,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,가솔린,2.0,False,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-dl3.pw-lpg-2-0.tr-스탠다드,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,LPG,2.0,False,,5,,,스탠다드,,True,False
mf-002.md-001.sm-dl3.pw-lpg-2-0.tr-트렌디,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,LPG,2.0,False,,5,,,트렌디,2400,False,False
mf-002.md-001.sm-dl3.pw-lpg-2-0.tr-노블레스,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,LPG,2.0,False,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-lpg-2-0.tr-시그니처,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,LPG,2.0,False,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-트렌디,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,하이브리드,2.0,False,,5,,,트렌디,2400,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-프레스티지,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,하이브리드,2.0,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-노블레스,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,하이브리드,2.0,False,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-dl3.pw-하이브리드-2-0.tr-시그니처,기아,002,국산,K5,001,K5 DL3,DL3,19~23,encar,하이브리드,2.0,False,,5,,,시그니처,3300,False,False
mf-002.md-001.sm-jf.pw-가솔린-2-0.tr-럭셔리,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,가솔린,2.0,False,,5,,,럭셔리,2700,False,False
mf-002.md-001.sm-jf.pw-가솔린-2-0.tr-월드컵-에디션,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,가솔린,2.0,False,,5,,,월드컵 에디션,,False,True
mf-002.md-001.sm-jf.pw-가솔린-2-0.tr-인텔리전트,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,가솔린,2.0,False,,5,,,인텔리전트,,False,False
mf-002.md-001.sm-jf.pw-가솔린-2-0.tr-프레스티지,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,가솔린,2.0,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-jf.pw-가솔린-2-0.tr-노블레스,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,가솔린,2.0,False,,5,,,노블레스,3200,False,False
mf-002.md-001.sm-jf.pw-디젤-1-7.tr-프레스티지,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,디젤,1.7,False,,5,,,프레스티지,3000,False,False
mf-002.md-001.sm-jf.pw-디젤-1-7.tr-노블레스-스페셜,기아,002,국산,K5,001,더 뉴 K5 JF,JF,18~19,encar,디젤,1.7,False,,5,,,노블레스 스페셜,,False,True
